counter;start;end;duration in ms
1;104317942768700;104318002178400;59
2;104318052285600;104318081990200;29
3;104318121874700;104318142042500;20
4;104318171052000;104318194216900;23
5;104318222649800;104318242847000;20
6;104318272754300;104318291027600;18
7;104318321400300;104318341475900;20
8;104318369081200;104318388655700;19
9;104318441096800;104318460277600;19
10;104318507861200;104318526393600;18
11;104318576081700;104318594682100;18
12;104318625607600;104318643734900;18
13;104318674847300;104318692705400;17
14;104318720384600;104318743002700;22
15;104318770971800;104318788804700;17
16;104318814794700;104318832418200;17
17;104318856970400;104318874721600;17
18;104318901666500;104318919844600;18
19;104318947123500;104318964904700;17
20;104318990517000;104319009114000;18
21;104319035105600;104319053845800;18
22;104319082026200;104319103516700;21
23;104319130021500;104319147653800;17
24;104319173742700;104319191705200;17
25;104319215870600;104319233806100;17
26;104319258532300;104319276274700;17
27;104319302869200;104319321354700;18
28;104319346782300;104319364929400;18
29;104319388808400;104319406972400;18
30;104319431964700;104319450335600;18
31;104319474903000;104319493164800;18
32;104319520905500;104319539330200;18
33;104319567442200;104319586116500;18
34;104319611759900;104319630069400;18
35;104319655889800;104319674504100;18
36;104319699995100;104319718256000;18
37;104319747685800;104319765836100;18
38;104319792309400;104319809997500;17
39;104319836422900;104319854012900;17
40;104319879431400;104319897045300;17
41;104319923478800;104319941205300;17
42;104319969702900;104319987342400;17
43;104320013974800;104320031960100;17
44;104320057702400;104320076316700;18
45;104320100050800;104320118378100;18
46;104320147746000;104320165471000;17
47;104320195035900;104320212727200;17
48;104320238792100;104320256614000;17
49;104320282946300;104320300635400;17
50;104320327685200;104320347800200;20
51;104320377753100;104320396294400;18
52;104320424235100;104320443148100;18
53;104320470183100;104320488267400;18
54;104320515290400;104320533556600;18
55;104320560976100;104320580303300;19
56;104320612561400;104320631753800;19
57;104320658975500;104320678042900;19
58;104320705452200;104320723755100;18
59;104320748502800;104320767115000;18
60;104320797160700;104320815585000;18
61;104320841551600;104320859937400;18
62;104320883547000;104320915684000;32
63;104320944613300;104320963251800;18
64;104320990032100;104321008572000;18
65;104321037457600;104321055029900;17
66;104321081181000;104321099335500;18
67;104321124631200;104321142857400;18
68;104321168628100;104321186710600;18
69;104321213416300;104321231971100;18
70;104321258153400;104321275845500;17
71;104321301028200;104321318750100;17
72;104321344368200;104321362115500;17
73;104321386204000;104321404123600;17
74;104321429981300;104321448346700;18
75;104321478023000;104321496867500;18
76;104321522249400;104321540481200;18
77;104321566887400;104321584628300;17
78;104321611516800;104321629568700;18
79;104321659189700;104321678098800;18
80;104321705506600;104321723393400;17
81;104321748362600;104321766073100;17
82;104321791705500;104321809484000;17
83;104321834278900;104321854355100;20
84;104321883474500;104321901190000;17
85;104321927442000;104321945609900;18
86;104321971074000;104321989223300;18
87;104322018343100;104322037105900;18
88;104322063593300;104322081771000;18
89;104322110188700;104322127816400;17
90;104322154082400;104322171831400;17
91;104322197266300;104322214903100;17
92;104322240473200;104322258270400;17
93;104322283759400;104322301479200;17
94;104322332285200;104322351799700;19
95;104322377405300;104322395604400;18
96;104322422190500;104322440241000;18
97;104322464786900;104322482919300;18
98;104322509329800;104322528089900;18
99;104322560211300;104322578949200;18
100;104322606721800;104322624831700;18
101;104322648234900;104322665780700;17
102;104322690192900;104322707841500;17
103;104322738070100;104322756933100;18
104;104322781899300;104322799405700;17
105;104322826713700;104322844924900;18
106;104322868068100;104322885686900;17
107;104322913909500;104322931660500;17
108;104322958977900;104322976530300;17
109;104323001941700;104323020234800;18
110;104323045470000;104323062939700;17
111;104323088044400;104323106101900;18
112;104323130228000;104323147862700;17
113;104323173628000;104323191148400;17
114;104323215939200;104323233476200;17
115;104323258392900;104323276275700;17
116;104323301104300;104323318725300;17
117;104323342632800;104323360738300;18
118;104323386847500;104323404672200;17
119;104323430249500;104323447967800;17
120;104323472553000;104323490284400;17
121;104323515512300;104323533006000;17
122;104323559189200;104323576933100;17
123;104323606392800;104323624082700;17
124;104323648268800;104323665865500;17
125;104323690771300;104323709265500;18
126;104323735402700;104323753618200;18
127;104323780505700;104323798249400;17
128;104323827814400;104323846201300;18
129;104323871264700;104323889343300;18
130;104323914710100;104323932809000;18
131;104323956773700;104323974867700;18
132;104323999662600;104324017915700;18
133;104324044476600;104324062020600;17
134;104324086691100;104324104828100;18
135;104324129980400;104324148105700;18
136;104324171809000;104324189858000;18
137;104324213768700;104324231353900;17
138;104324261634700;104324279186900;17
139;104324305252700;104324322903000;17
140;104324348702800;104324366452000;17
141;104324391671100;104324409357000;17
142;104324433569700;104324451141600;17
143;104324477890300;104324495979400;18
144;104324521811800;104324540636200;18
145;104324565783600;104324583893000;18
146;104324608437400;104324626679200;18
147;104324650911300;104324671240700;20
148;104324699766200;104324717315100;17
149;104324743303300;104324760935600;17
150;104324785250400;104324802691100;17
151;104324825996800;104324843810300;17
152;104324872169200;104324890703300;18
153;104324916477400;104324934190800;17
154;104324959095000;104324976697800;17
155;104325001741300;104325019917500;18
156;104325044989800;104325063214600;18
157;104325089090700;104325106833500;17
158;104325129800000;104325147456900;17
159;104325173113800;104325190702500;17
160;104325215453400;104325232967300;17
161;104325256958800;104325278427600;21
162;104325303914200;104325321715600;17
163;104325346889500;104325364685600;17
164;104325390497100;104325408727500;18
165;104325434556300;104325453020400;18
166;104325480962800;104325499601200;18
167;104325528153600;104325546950400;18
168;104325571589400;104325590370800;18
169;104325614382800;104325633288300;18
170;104325658610600;104325677192600;18
171;104325700745000;104325719934700;19
172;104325748181800;104325766924200;18
173;104325791156500;104325808963800;17
174;104325832108200;104325850000200;17
175;104325876064100;104325893719000;17
176;104325918643400;104325936318200;17
177;104325961323900;104325981784500;20
178;104326006914100;104326024614200;17
179;104326048618900;104326066575900;17
180;104326090688900;104326109047000;18
181;104326135014000;104326153382400;18
182;104326181135300;104326199840800;18
183;104326225336800;104326242931600;17
184;104326268017200;104326285644000;17
185;104326313282400;104326331372800;18
186;104326354830100;104326372728400;17
187;104326403235500;104326422182700;18
188;104326447152400;104326465027900;17
189;104326490030200;104326509610900;19
190;104326535188100;104326553092800;17
191;104326576108600;104326593787300;17
192;104326621152800;104326639906200;18
193;104326663581800;104326681628100;18
194;104326706232600;104326724276200;18
195;104326747702200;104326765747200;18
196;104326790192600;104326808335200;18
197;104326835887900;104326855133300;19
198;104326882131100;104326900132000;18
199;104326926212500;104326944318900;18
200;104326968265200;104326987052100;18
201;104327011952600;104327030049700;18
202;104327057293500;104327076639900;19
203;104327101937700;104327120296400;18
204;104327145311700;104327163591000;18
205;104327187109400;104327205395900;18
206;104327229944300;104327248043900;18
207;104327274712900;104327293125000;18
208;104327319759600;104327338147700;18
209;104327361551600;104327380147300;18
210;104327404797000;104327422940600;18
211;104327446214400;104327464414400;18
212;104327491536300;104327510869200;19
213;104327535208300;104327553426800;18
214;104327577843000;104327595942900;18
215;104327619995000;104327638404600;18
216;104327662246600;104327680403300;18
217;104327705003300;104327726010600;21
218;104327750973600;104327769202200;18
219;104327791111000;104327809340000;18
220;104327835415800;104327853793200;18
221;104327876641900;104327895109800;18
222;104327921010300;104327939205600;18
223;104327969382900;104327988605500;19
224;104328011285200;104328028922700;17
225;104328053411100;104328071636600;18
226;104328096928200;104328115006600;18
227;104328138586700;104328156748500;18
228;104328184389500;104328202739900;18
229;104328227739600;104328245859100;18
230;104328269605100;104328288374100;18
231;104328313201200;104328332336500;19
232;104328359466400;104328377489500;18
233;104328404322600;104328422758300;18
234;104328447427900;104328465778300;18
235;104328490219100;104328508756600;18
236;104328533978300;104328552521700;18
237;104328575324200;104328593501000;18
238;104328621925900;104328639545700;17
239;104328665375800;104328683062600;17
240;104328707048200;104328724725500;17
241;104328751156100;104328769239800;18
242;104328796753700;104328814651800;17
243;104328841745700;104328859854000;18
244;104328884661200;104328903131600;18
245;104328929176200;104328947800200;18
246;104328972432600;104328990703600;18
247;104329017657500;104329036238900;18
248;104329063372400;104329081606700;18
249;104329107436800;104329125684800;18
250;104329151079600;104329169236100;18
251;104329194778500;104329212986400;18
252;104329236626100;104329254831800;18
253;104329281587600;104329299390200;17
254;104329321544300;104329339361100;17
255;104329362644100;104329380479400;17
256;104329405458100;104329423154900;17
257;104329447739400;104329465532500;17
258;104329492100900;104329521239800;29
259;104329546540300;104329564689100;18
260;104329591381500;104329609645000;18
261;104329634400700;104329652638500;18
262;104329676545800;104329694751200;18
263;104329721322700;104329738941300;17
264;104329765034800;104329783314200;18
265;104329806935900;104329824903000;17
266;104329848471100;104329866058100;17
267;104329891309700;104329909149700;17
268;104329937248500;104329955471000;18
269;104329982535800;104330000349900;17
270;104330026473500;104330044684900;18
271;104330069270300;104330087603400;18
272;104330110348800;104330128560200;18
273;104330156399200;104330174587600;18
274;104330197478100;104330215685600;18
275;104330238540000;104330257265800;18
276;104330280580200;104330298761500;18
277;104330323445900;104330342865600;19
278;104330369236700;104330388635200;19
279;104330414816400;104330433340200;18
280;104330457011600;104330475686100;18
281;104330501702500;104330520422400;18
282;104330546874700;104330565588500;18
283;104330593967500;104330613144000;19
284;104330639850300;104330658761300;18
285;104330684291000;104330702856900;18
286;104330727337300;104330746110200;18
287;104330769141100;104330787259900;18
288;104330815231100;104330833386800;18
289;104330858356400;104330876580600;18
290;104330901546900;104330919755100;18
291;104330944310800;104330963802200;19
292;104330987057200;104331005176500;18
293;104331030314000;104331048942900;18
294;104331073472100;104331091655100;18
295;104331115541900;104331133880800;18
296;104331158618300;104331176950500;18
297;104331202281700;104331220536300;18
298;104331247592200;104331265764000;18
299;104331289152600;104331307333600;18
300;104331333932400;104331352348100;18
301;104331376659700;104331395076100;18
302;104331421052600;104331439427300;18
303;104331465846300;104331483643700;17
304;104331508842000;104331526722900;17
305;104331552489200;104331570473500;17
306;104331594081700;104331611775300;17
307;104331636588700;104331654458900;17
308;104331680438400;104331698944500;18
309;104331723277000;104331741484800;18
310;104331764122800;104331782358500;18
311;104331808233300;104331826715100;18
312;104331850977700;104331869214500;18
313;104331896389300;104331915636400;19
314;104331940258900;104331958534900;18
315;104331984027300;104332003159800;19
316;104332027998200;104332046249500;18
317;104332070552300;104332088297400;17
318;104332111863200;104332129587600;17
319;104332157901900;104332176682400;18
320;104332201753100;104332219931100;18
321;104332243953400;104332262130200;18
322;104332286026200;104332304205400;18
323;104332329324100;104332347557100;18
324;104332373982400;104332391626200;17
325;104332417795800;104332436227000;18
326;104332460459500;104332478259700;17
327;104332499734800;104332517538500;17
328;104332542002000;104332560059000;18
329;104332586262700;104332604021100;17
330;104332628847200;104332646652800;17
331;104332669344000;104332687107000;17
332;104332711648800;104332729412100;17
333;104332754722600;104332772529200;17
334;104332799660900;104332817927000;18
335;104332842497000;104332860874000;18
336;104332884491400;104332902809000;18
337;104332925722300;104332944043000;18
338;104332966902400;104332985764500;18
339;104333011399400;104333030004100;18
340;104333053255600;104333071538600;18
341;104333096164900;104333114719600;18
342;104333138106400;104333156313600;18
343;104333179660200;104333197962100;18
344;104333226021900;104333244438600;18
345;104333268261400;104333287106300;18
346;104333310819300;104333328964700;18
347;104333353176800;104333371588200;18
348;104333394809600;104333413079200;18
349;104333437096500;104333455987300;18
350;104333485068200;104333503486900;18
351;104333527706500;104333546352200;18
352;104333570800700;104333589144600;18
353;104333612808100;104333631161900;18
354;104333654493800;104333672840500;18
355;104333698551700;104333717150900;18
356;104333740467300;104333758764000;18
357;104333781637900;104333799908300;18
358;104333822957700;104333841338900;18
359;104333864609800;104333882946200;18
360;104333908067600;104333926411900;18
361;104333950159800;104333968384500;18
362;104333993721100;104334012802800;19
363;104334036034900;104334054281000;18
364;104334077534300;104334095510400;17
365;104334117030900;104334137919400;20
366;104334161923100;104334180132300;18
367;104334205728100;104334224107100;18
368;104334248305600;104334266887200;18
369;104334291281100;104334309904400;18
370;104334333785000;104334352228700;18
371;104334378474400;104334396698700;18
372;104334419695000;104334438055200;18
373;104334466851500;104334485298700;18
374;104334509516200;104334527857000;18
375;104334551754600;104334571438900;19
376;104334597377600;104334615848700;18
377;104334639416300;104334657682600;18
378;104334680761600;104334699271600;18
379;104334724299900;104334742650000;18
380;104334765771100;104334784262800;18
381;104334808614000;104334826987600;18
382;104334849255800;104334867486100;18
383;104334892036700;104334910355100;18
384;104334935917200;104334955090900;19
385;104334980012200;104334998558500;18
386;104335025117300;104335043763100;18
387;104335071392700;104335089139900;17
388;104335111876400;104335129695800;17
389;104335154388900;104335172652700;18
390;104335196234300;104335214108000;17
391;104335237468300;104335255275000;17
392;104335280547400;104335298823100;18
393;104335322560200;104335341116300;18
394;104335365292300;104335383609500;18
395;104335406298300;104335424923400;18
396;104335449170400;104335468536600;19
397;104335495440300;104335514416600;18
398;104335538830000;104335557915800;19
399;104335583402900;104335602306500;18
400;104335632655700;104335657280200;24
401;104335683834600;104335702267400;18
402;104335732606300;104335752250300;19
403;104335777867300;104335795747800;17
404;104335819307600;104335837506200;18
405;104335860231300;104335878233700;18
406;104335902762700;104335920721100;17
407;104335946360200;104335964311000;17
408;104335991356000;104336009925800;18
409;104336033450200;104336052913500;19
410;104336075617300;104336094254200;18
411;104336119761500;104336138150200;18
412;104336159892800;104336178510200;18
413;104336205126700;104336223128900;18
414;104336245662400;104336263471800;17
415;104336286303500;104336304109000;17
416;104336329162600;104336347177700;18
417;104336370396600;104336388175100;17
418;104336414753300;104336432669800;17
419;104336457842100;104336476184200;18
420;104336502803800;104336520723900;17
421;104336545600600;104336563576100;17
